ADELAIDE,ADELAIDE,9,677.500,6,683.000,0.81
ADELAIDE,NORTH ADELAIDE,8,1.780.000,6,1.231.000,30.84
ADELAIDE HILLS,ALDGATE,14,745.000,10,695.000,6.71
ADELAIDE HILLS,ASHTON,,,,,
ADELAIDE HILLS,BASKET RANGE,,,,,
ADELAIDE HILLS,BELAIR,23,618.000,18,623.000,0.81
ADELAIDE HILLS,BRADBURY,,,,,
ADELAIDE HILLS,BRIDGEWATER,19,472.000,12,490.500,3.92
ADELAIDE HILLS,CAREY GULLY,,,1,600.000,
ADELAIDE HILLS,CASTAMBUL,,,,,
ADELAIDE HILLS,CHERRYVILLE,,,,,
ADELAIDE HILLS,CLELAND,,,,,
ADELAIDE HILLS,CRAFERS,9,620.000,8,621.500,0.24
ADELAIDE HILLS,CRAFERS WEST,9,547.500,6,787.500,43.84
ADELAIDE HILLS,DORSET VALE,,,,,
ADELAIDE HILLS,GREENHILL,3,655.000,3,455.000,30.53
ADELAIDE HILLS,HEATHFIELD,4,832.500,1,554.000,33.45
ADELAIDE HILLS,HORSNELL GULLY,,,,,
ADELAIDE HILLS,HUMBUG SCRUB,,,,,
ADELAIDE HILLS,IRONBANK,1,855.000,,,
ADELAIDE HILLS,LONGWOOD,1,400.050,,,
ADELAIDE HILLS,MARBLE HILL,,,1,570.000,
ADELAIDE HILLS,MONTACUTE,,,,,
ADELAIDE HILLS,MOUNT GEORGE,,,,,
ADELAIDE HILLS,MYLOR,,,1,,
ADELAIDE HILLS,NORTON SUMMIT,1,610.000,1,530.000,13.11
ADELAIDE HILLS,PICCADILLY,4,732.500,3,633.000,13.58
ADELAIDE HILLS,ROSTREVOR,28,646.000,29,556.250,13.89
ADELAIDE HILLS,SCOTT CREEK,,,,,
ADELAIDE HILLS,STIRLING,11,740.000,13,822.000,11.08
ADELAIDE HILLS,STONYFELL,8,964.180,7,890.000,7.69
ADELAIDE HILLS,SUMMERTOWN,,,1,550.000,
ADELAIDE HILLS,TERINGIE,3,765.000,2,578.000,24.44
ADELAIDE HILLS,UPPER STURT,3,520.000,5,532.500,2.40
ADELAIDE HILLS,URAIDLA,1,400.000,,,
ADELAIDE HILLS,WATERFALL GULLY,,,,,
ADELAIDE HILLS,WOODFORDE,4,766.250,1,682.500,10.93
BURNSIDE,AULDANA,3,851.944,1,2.535.000,197.55
BURNSIDE,BEAUMONT,17,845.000,7,825.000,2.37
BURNSIDE,BEULAH PARK,6,736.000,6,810.500,10.12
BURNSIDE,BURNSIDE,17,800.000,8,688.000,14.00
BURNSIDE,DULWICH,7,1.040.000,7,985.000,5.29
BURNSIDE,EASTWOOD,4,462.000,2,539.000,16.67
BURNSIDE,ERINDALE,5,880.000,5,1.096.000,24.55
BURNSIDE,FREWVILLE,3,735.000,3,643.000,12.52
BURNSIDE,GLEN OSMOND,11,970.000,10,1.150.000,18.56
BURNSIDE,GLENSIDE,3,1.300.000,3,824.000,36.62
BURNSIDE,GLENUNGA,4,858.750,5,969.444,12.89
BURNSIDE,HAZELWOOD PARK,3,971.500,6,914.500,5.87
BURNSIDE,HORSNELL GULLY,,,,,
BURNSIDE,KENSINGTON GARDENS,5,725.500,7,1.000.000,37.84
BURNSIDE,KENSINGTON PARK,7,845.000,15,953.250,12.81
BURNSIDE,LEABROOK,3,2.000.000,4,1.262.500,36.88
BURNSIDE,LEAWOOD GARDENS,,,1,816.000,
BURNSIDE,LINDEN PARK,9,900.000,8,815.000,9.44
BURNSIDE,MAGILL,36,597.525,25,686.000,14.81
BURNSIDE,MOUNT OSMOND,2,878.500,1,670.000,23.73
BURNSIDE,ROSE PARK,4,1.280.000,4,2.000.000,56.25
BURNSIDE,ROSSLYN PARK,6,915.000,5,770.000,15.85
BURNSIDE,SKYE,,,1,,
BURNSIDE,ST GEORGES,2,1.092.500,6,967.500,11.44
BURNSIDE,STONYFELL,8,964.180,7,890.000,7.69
BURNSIDE,TOORAK GARDENS,5,1.580.000,8,1.237.000,21.71
BURNSIDE,TUSMORE,3,1.000.000,7,900.000,10.00
BURNSIDE,WATERFALL GULLY,,,,,
BURNSIDE,WATTLE PARK,13,830.000,8,835.000,0.60
CAMPBELLTOWN,ATHELSTONE,22,487.000,41,518.500,6.47
CAMPBELLTOWN,CAMPBELLTOWN,31,502.500,48,510.000,1.49
CAMPBELLTOWN,HECTORVILLE,16,465.000,10,625.000,34.41
CAMPBELLTOWN,MAGILL,36,597.525,25,686.000,14.81
CAMPBELLTOWN,NEWTON,14,552.500,12,485.100,12.20
CAMPBELLTOWN,PARADISE,21,487.000,23,500.000,2.67
CAMPBELLTOWN,ROSTREVOR,28,646.000,29,556.250,13.89
CAMPBELLTOWN,TRANMERE,15,721.750,13,700.000,3.01
CHARLES STURT,ALBERT PARK,15,403.750,5,475.000,17.65
CHARLES STURT,ALLENBY GARDENS,10,532.750,6,631.000,18.44
CHARLES STURT,ATHOL PARK,3,565.250,7,363.000,35.78
CHARLES STURT,BEVERLEY,9,527.000,4,496.000,5.88
CHARLES STURT,BOWDEN,,,,,
CHARLES STURT,BROMPTON,8,525.000,10,520.300,0.90
CHARLES STURT,CHELTENHAM,8,460.000,9,465.500,1.20
CHARLES STURT,CROYDON,3,470.000,2,650.000,38.30
CHARLES STURT,DEVON PARK,5,482.000,9,347.500,27.90
CHARLES STURT,FINDON,18,491.000,23,520.750,6.06
CHARLES STURT,FLINDERS PARK,21,547.500,20,573.000,4.66
CHARLES STURT,FULHAM GARDENS,25,604.500,13,650.000,7.53
CHARLES STURT,GRANGE,14,725.000,20,700.000,3.45
CHARLES STURT,HENDON,6,378.000,10,420.750,11.31
CHARLES STURT,HENLEY BEACH,19,850.000,22,845.000,0.59
CHARLES STURT,HENLEY BEACH SOUTH,7,702.500,12,831.000,18.29
CHARLES STURT,HINDMARSH,,,,,
CHARLES STURT,KIDMAN PARK,6,585.000,11,620.000,5.98
CHARLES STURT,KILKENNY,3,450.000,3,610.000,35.56
CHARLES STURT,OVINGHAM,,,3,580.000,
CHARLES STURT,PENNINGTON,9,363.000,13,390.000,7.44
CHARLES STURT,RENOWN PARK,6,476.750,3,498.000,4.46
CHARLES STURT,RIDLEYTON,8,480.000,3,512.500,6.77
CHARLES STURT,ROSEWATER,12,370.100,13,347.500,6.11
CHARLES STURT,ROYAL PARK,13,387.500,17,385.000,0.65
CHARLES STURT,SEATON,26,477.500,38,491.000,2.83
CHARLES STURT,SEMAPHORE PARK,18,526.000,13,530.500,0.86
CHARLES STURT,ST CLAIR,3,621.500,7,720.000,15.85
CHARLES STURT,TENNYSON,2,2.202.500,5,1.050.000,52.33
CHARLES STURT,WELLAND,1,555.000,1,425.100,23.41
CHARLES STURT,WEST BEACH,12,777.300,11,575.000,26.03
CHARLES STURT,WEST CROYDON,14,490.000,14,533.000,8.78
CHARLES STURT,WEST HINDMARSH,2,603.250,3,435.000,27.89
CHARLES STURT,WEST LAKES,11,728.500,10,720.000,1.17
CHARLES STURT,WEST LAKES SHORE,13,547.500,11,684.500,25.02
CHARLES STURT,WOODVILLE,2,596.250,6,590.000,1.05
CHARLES STURT,WOODVILLE NORTH,6,360.000,6,384.500,6.81
CHARLES STURT,WOODVILLE PARK,9,607.500,2,625.000,2.88
CHARLES STURT,WOODVILLE SOUTH,18,508.100,17,491.000,3.37
CHARLES STURT,WOODVILLE WEST,9,472.500,20,431.250,8.73
GAWLER,BIBARINGA,,,,,
GAWLER,EVANSTON,8,332.000,6,329.750,0.68
GAWLER,EVANSTON GARDENS,9,299.900,8,254.000,15.31
GAWLER,EVANSTON PARK,29,370.000,20,330.000,10.81
GAWLER,EVANSTON SOUTH,2,475.000,,,
GAWLER,GAWLER,1,390.000,1,340.000,12.82
GAWLER,GAWLER EAST,24,324.500,24,395.000,21.73
GAWLER,GAWLER SOUTH,15,292.000,12,282.475,3.26
GAWLER,GAWLER WEST,2,237.500,4,257.500,8.42
GAWLER,HILLIER,,,,,
GAWLER,KUDLA,,,,,
GAWLER,REID,1,510.000,2,388.000,23.92
GAWLER,ULEYBURY,,,,,
GAWLER,WILLASTON,15,290.000,16,306.250,5.60
HOLDFAST BAY,BRIGHTON,18,632.500,12,787.000,24.43
HOLDFAST BAY,GLENELG,4,1.250.000,3,930.000,25.60
HOLDFAST BAY,GLENELG EAST,7,655.000,7,750.000,14.50
HOLDFAST BAY,GLENELG NORTH,12,610.500,25,702.500,15.07
HOLDFAST BAY,GLENELG SOUTH,3,1.300.000,3,830.000,36.15
HOLDFAST BAY,HOVE,11,770.000,6,712.000,7.53
HOLDFAST BAY,KINGSTON PARK,1,1.800.000,2,550.000,69.44
HOLDFAST BAY,NORTH BRIGHTON,6,670.000,5,585.000,12.69
HOLDFAST BAY,SEACLIFF,4,615.000,5,830.000,34.96
HOLDFAST BAY,SEACLIFF PARK,12,505.000,12,514.500,1.88
HOLDFAST BAY,SOMERTON PARK,19,902.000,18,765.555,15.13
HOLDFAST BAY,SOUTH BRIGHTON,9,567.000,7,680.000,19.93
MARION,ASCOT PARK,7,437.000,9,420.000,3.89
MARION,BEDFORD PARK,5,470.000,3,430.000,8.51
MARION,CLOVELLY PARK,14,462.500,10,466.000,0.76
MARION,DARLINGTON,4,539.625,7,440.000,18.46
MARION,DOVER GARDENS,20,445.000,11,485.000,8.99
MARION,EDWARDSTOWN,9,470.200,15,419.250,10.84
MARION,GLANDORE,11,557.500,6,605.556,8.62
MARION,GLENGOWRIE,17,622.000,17,647.500,4.10
MARION,HALLETT COVE,47,441.000,57,435.000,1.36
MARION,LONSDALE,,,,,
MARION,MARINO,12,522.500,9,601.250,15.07
MARION,MARION,13,415.000,17,525.000,26.51
MARION,MITCHELL PARK,14,423.750,12,460.000,8.55
MARION,MORPHETTVILLE,11,468.625,6,517.500,10.43
MARION,OAKLANDS PARK,9,454.000,11,479.000,5.51
MARION,O'HALLORAN HILL,16,374.125,14,358.500,4.18
MARION,PARK HOLME,10,455.000,8,483.750,6.32
MARION,PLYMPTON PARK,12,520.500,15,530.000,1.83
MARION,SEACLIFF PARK,12,505.000,12,514.500,1.88
MARION,SEACOMBE GARDENS,10,449.750,10,457.500,1.72
MARION,SEACOMBE HEIGHTS,2,830.000,4,440.000,46.99
MARION,SEAVIEW DOWNS,11,460.000,8,467.500,1.63
MARION,SHEIDOW PARK,32,427.000,25,387.500,9.25
MARION,SOUTH PLYMPTON,14,497.500,18,501.500,0.80
MARION,STURT,11,466.375,18,450.000,3.51
MARION,TROTT PARK,14,362.500,11,360.000,0.69
MARION,WARRADALE,20,571.750,19,489.750,14.34
MITCHAM,BEDFORD PARK,5,470.000,3,430.000,8.51
MITCHAM,BELAIR,23,618.000,18,623.000,0.81
MITCHAM,BELLEVUE HEIGHTS,13,490.000,9,527.500,7.65
MITCHAM,BLACKWOOD,14,493.000,17,508.750,3.19
MITCHAM,BROWN HILL CREEK,,,,,
MITCHAM,CLAPHAM,5,485.000,2,626.250,29.12
MITCHAM,CLARENCE GARDENS,9,556.250,8,571.000,2.65
MITCHAM,COLONEL LIGHT GARDENS,14,770.000,10,742.500,3.57
MITCHAM,COROMANDEL VALLEY,9,560.000,13,490.000,12.50
MITCHAM,CRAFERS WEST,9,547.500,6,787.500,43.84
MITCHAM,CRAIGBURN FARM,10,665.000,8,694.000,4.36
MITCHAM,CUMBERLAND PARK,7,620.000,8,725.000,16.94
MITCHAM,DAW PARK,8,551.600,16,589.250,6.83
MITCHAM,EDEN HILLS,17,527.000,13,545.000,3.42
MITCHAM,GLENALTA,11,468.000,10,520.000,11.11
MITCHAM,HAWTHORN,10,900.000,6,816.000,9.33
MITCHAM,HAWTHORNDENE,17,525.000,14,496.000,5.52
MITCHAM,KINGSWOOD,6,825.000,7,900.000,9.09
MITCHAM,LEAWOOD GARDENS,,,1,816.000,
MITCHAM,LOWER MITCHAM,12,710.000,2,651.000,8.31
MITCHAM,LYNTON,2,460.000,,,
MITCHAM,MELROSE PARK,14,511.250,7,500.000,2.20
MITCHAM,MITCHAM,6,1.025.000,6,688.500,32.83
MITCHAM,NETHERBY,3,1.215.500,4,1.245.000,2.43
MITCHAM,PANORAMA,8,629.500,8,521.000,17.24
MITCHAM,PASADENA,9,440.000,14,610.000,38.64
MITCHAM,SPRINGFIELD,,,2,1.950.000,
MITCHAM,ST MARYS,6,418.000,15,480.000,14.83
MITCHAM,TORRENS PARK,9,825.000,12,785.000,4.85
MITCHAM,UPPER STURT,3,520.000,5,532.500,2.40
MITCHAM,URRBRAE,9,821.000,4,850.500,3.59
MITCHAM,WESTBOURNE PARK,9,850.000,9,681.000,19.88
NORWOOD PAYNEHAM & ST PETERS,COLLEGE PARK,4,2.400.000,3,1.380.000,42.50
NORWOOD PAYNEHAM & ST PETERS,EVANDALE,3,550.000,1,725.000,31.82
NORWOOD PAYNEHAM & ST PETERS,FELIXSTOW,6,537.500,8,602.500,12.09
NORWOOD PAYNEHAM & ST PETERS,FIRLE,7,645.000,4,700.000,8.53
NORWOOD PAYNEHAM & ST PETERS,GLYNDE,6,622.500,2,775.000,24.50
NORWOOD PAYNEHAM & ST PETERS,HACKNEY,,,,,
NORWOOD PAYNEHAM & ST PETERS,HEATHPOOL,,,1,855.000,
NORWOOD PAYNEHAM & ST PETERS,JOSLIN,6,1.065.750,4,1.798.500,68.75
NORWOOD PAYNEHAM & ST PETERS,KENSINGTON,3,575.000,4,618.000,7.48
NORWOOD PAYNEHAM & ST PETERS,KENT TOWN,2,1.580.000,2,1.083.000,31.46
NORWOOD PAYNEHAM & ST PETERS,MARDEN,8,718.800,6,652.500,9.22
NORWOOD PAYNEHAM & ST PETERS,MARRYATVILLE,1,1.060.000,2,918.000,13.40
NORWOOD PAYNEHAM & ST PETERS,MAYLANDS,1,873.000,6,955.130,9.41
NORWOOD PAYNEHAM & ST PETERS,NORWOOD,14,797.500,17,975.000,22.26
NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM,6,576.000,5,700.000,21.53
NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM SOUTH,9,615.000,9,735.380,19.57
NORWOOD PAYNEHAM & ST PETERS,ROYSTON PARK,8,857.000,4,866.000,1.05
